source,target,weight
Salvelinus fontinalis,Dichelyne,0
Salvelinus namaycush,Dichelyne,0
Catostomus commersoni,Dichelyne,0
Catostomus catostomus,Dichelyne,0
Semotilus atromaculatus,Dichelyne,0
Rhinichthys cataractae,Dichelyne,0
Chrosomus eos,Dichelyne,0
Notropis atherinoides,Dichelyne,0
Notropis cornutus,Dichelyne,0
Notropis hudsonius,Dichelyne,0
Notropis volucellus,Dichelyne,0
Notropis heterolepis,Dichelyne,0
Pimephales notatus,Dichelyne,0
Ictalurus nebulosus,Dichelyne,0
Esox lucius,Dichelyne,0
Percopsis omiscomaycus,Dichelyne,0
Perca flavescens,Dichelyne,54.7
Stizostedion vitreum,Dichelyne,9.8
Etheostoma nigrum,Dichelyne,0
Etheostoma exile,Dichelyne,0
Micropterus dolomieui,Dichelyne,13.1
Micropterus salmoides,Dichelyne,20
Lepomis gibbosus,Dichelyne,0
Ambloplites rupestris,Dichelyne,0.9
Lota lota,Dichelyne,0
Culaea inconstans,Dichelyne,0
Cottus bairdi,Dichelyne,0
Host species,Dichelyne.1,61
Osmerus mordax,Dichelyne.1,0
Coregonus artedi,Dichelyne.1,0
Coregonus hoyi,Dichelyne.1,0
Coregonus clupeaformis,Dichelyne.1,0
Prosopium cylindraceum,Dichelyne.1,0
Oncorhynchus mykiss,Dichelyne.1,0
Salvelinus fontinalis,Dichelyne.1,0
Salvelinus namaycush,Dichelyne.1,0
Catostomus commersoni,Dichelyne.1,0
Catostomus catostomus,Dichelyne.1,0
Semotilus atromaculatus,Dichelyne.1,0
Rhinichthys cataractae,Dichelyne.1,0
Chrosomus eos,Dichelyne.1,0
Notropis atherinoides,Dichelyne.1,0
Notropis cornutus,Dichelyne.1,0
Notropis hudsonius,Dichelyne.1,0
Notropis volucellus,Dichelyne.1,0
Notropis heterolepis,Dichelyne.1,0
Pimephales notatus,Dichelyne.1,0
Ictalurus nebulosus,Dichelyne.1,28.6
Esox lucius,Dichelyne.1,0
Percopsis omiscomaycus,Dichelyne.1,0
Perca flavescens,Dichelyne.1,0
Stizostedion vitreum,Dichelyne.1,0
Etheostoma nigrum,Dichelyne.1,0
Etheostoma exile,Dichelyne.1,0
Micropterus dolomieui,Dichelyne.1,0
Micropterus salmoides,Dichelyne.1,0
Lepomis gibbosus,Dichelyne.1,0
Ambloplites rupestris,Dichelyne.1,0
Lota lota,Dichelyne.1,0
Culaea inconstans,Dichelyne.1,0
Cottus bairdi,Dichelyne.1,0
Host species,Dichelyne.2,62
Osmerus mordax,Dichelyne.2,0
Coregonus artedi,Dichelyne.2,0
Coregonus hoyi,Dichelyne.2,0
Coregonus clupeaformis,Dichelyne.2,0
Prosopium cylindraceum,Dichelyne.2,0
Oncorhynchus mykiss,Dichelyne.2,0
Salvelinus fontinalis,Dichelyne.2,0
Salvelinus namaycush,Dichelyne.2,0
Catostomus commersoni,Dichelyne.2,0
Catostomus catostomus,Dichelyne.2,0
Semotilus atromaculatus,Dichelyne.2,0
Rhinichthys cataractae,Dichelyne.2,0
Chrosomus eos,Dichelyne.2,0
Notropis atherinoides,Dichelyne.2,0
Notropis cornutus,Dichelyne.2,0
Notropis hudsonius,Dichelyne.2,0
Notropis volucellus,Dichelyne.2,0
Notropis heterolepis,Dichelyne.2,0
Pimephales notatus,Dichelyne.2,0
Ictalurus nebulosus,Dichelyne.2,0
Esox lucius,Dichelyne.2,0
Percopsis omiscomaycus,Dichelyne.2,0
Perca flavescens,Dichelyne.2,0
Stizostedion vitreum,Dichelyne.2,0
Etheostoma nigrum,Dichelyne.2,2.6
Etheostoma exile,Dichelyne.2,0
Micropterus dolomieui,Dichelyne.2,0
Micropterus salmoides,Dichelyne.2,0
Lepomis gibbosus,Dichelyne.2,0
Ambloplites rupestris,Dichelyne.2,0
Lota lota,Dichelyne.2,0
Culaea inconstans,Dichelyne.2,0
Cottus bairdi,Dichelyne.2,0
Host species,Haplonema,63
Osmerus mordax,Haplonema,0
Coregonus artedi,Haplonema,0
Coregonus hoyi,Haplonema,0
Coregonus clupeaformis,Haplonema,0
Prosopium cylindraceum,Haplonema,0
Oncorhynchus mykiss,Haplonema,0
Salvelinus fontinalis,Haplonema,0
Salvelinus namaycush,Haplonema,0
Catostomus commersoni,Haplonema,0
Catostomus catostomus,Haplonema,0
Semotilus atromaculatus,Haplonema,0
Rhinichthys cataractae,Haplonema,0
Chrosomus eos,Haplonema,0
Notropis atherinoides,Haplonema,0
Notropis cornutus,Haplonema,0
Notropis hudsonius,Haplonema,0
Notropis volucellus,Haplonema,0
Notropis heterolepis,Haplonema,0
Pimephales notatus,Haplonema,0
Ictalurus nebulosus,Haplonema,0
Esox lucius,Haplonema,0
Percopsis omiscomaycus,Haplonema,0
Perca flavescens,Haplonema,0
Stizostedion vitreum,Haplonema,0
Etheostoma nigrum,Haplonema,0
Etheostoma exile,Haplonema,0
Micropterus dolomieui,Haplonema,0
Micropterus salmoides,Haplonema,0
Lepomis gibbosus,Haplonema,0
Ambloplites rupestris,Haplonema,0
Lota lota,Haplonema,38.1
Culaea inconstans,Haplonema,0
Cottus bairdi,Haplonema,0
Host species,Hepaticola,64
Osmerus mordax,Hepaticola,0
Coregonus artedi,Hepaticola,0
Coregonus hoyi,Hepaticola,0
Coregonus clupeaformis,Hepaticola,0
Prosopium cylindraceum,Hepaticola,0
Oncorhynchus mykiss,Hepaticola,0
Salvelinus fontinalis,Hepaticola,0
Salvelinus namaycush,Hepaticola,0
Catostomus commersoni,Hepaticola,1.3
Catostomus catostomus,Hepaticola,0
Semotilus atromaculatus,Hepaticola,0
Rhinichthys cataractae,Hepaticola,0
Chrosomus eos,Hepaticola,0
Notropis atherinoides,Hepaticola,0
Notropis cornutus,Hepaticola,0
Notropis hudsonius,Hepaticola,0
Notropis volucellus,Hepaticola,0
Notropis heterolepis,Hepaticola,0
Pimephales notatus,Hepaticola,0
Ictalurus nebulosus,Hepaticola,0
Esox lucius,Hepaticola,0
Percopsis omiscomaycus,Hepaticola,0
Perca flavescens,Hepaticola,0
Stizostedion vitreum,Hepaticola,0
Etheostoma nigrum,Hepaticola,0
Etheostoma exile,Hepaticola,0
Micropterus dolomieui,Hepaticola,0
Micropterus salmoides,Hepaticola,0
Lepomis gibbosus,Hepaticola,0
Ambloplites rupestris,Hepaticola,0
Lota lota,Hepaticola,0
Culaea inconstans,Hepaticola,0
Cottus bairdi,Hepaticola,0
Host species,Rhabdochona,65
Osmerus mordax,Rhabdochona,0
Coregonus artedi,Rhabdochona,0
Coregonus hoyi,Rhabdochona,0
Coregonus clupeaformis,Rhabdochona,0
Prosopium cylindraceum,Rhabdochona,0
Oncorhynchus mykiss,Rhabdochona,0
Salvelinus fontinalis,Rhabdochona,0
Salvelinus namaycush,Rhabdochona,0
Catostomus commersoni,Rhabdochona,0
Catostomus catostomus,Rhabdochona,0
Semotilus atromaculatus,Rhabdochona,2.9
Rhinichthys cataractae,Rhabdochona,0
Chrosomus eos,Rhabdochona,0
Notropis atherinoides,Rhabdochona,0
Notropis cornutus,Rhabdochona,50
Notropis hudsonius,Rhabdochona,19
Notropis volucellus,Rhabdochona,0
Notropis heterolepis,Rhabdochona,0
Pimephales notatus,Rhabdochona,5.9
Ictalurus nebulosus,Rhabdochona,0
Esox lucius,Rhabdochona,0
Percopsis omiscomaycus,Rhabdochona,0
Perca flavescens,Rhabdochona,0
Stizostedion vitreum,Rhabdochona,0
Etheostoma nigrum,Rhabdochona,2.6
Etheostoma exile,Rhabdochona,20
Micropterus dolomieui,Rhabdochona,0
Micropterus salmoides,Rhabdochona,0
Lepomis gibbosus,Rhabdochona,0
Ambloplites rupestris,Rhabdochona,0
Lota lota,Rhabdochona,0
Culaea inconstans,Rhabdochona,0
Cottus bairdi,Rhabdochona,0
Host species,Rhabdochona.1,66
Osmerus mordax,Rhabdochona.1,0
Coregonus artedi,Rhabdochona.1,0
Coregonus hoyi,Rhabdochona.1,0
Coregonus clupeaformis,Rhabdochona.1,0
Prosopium cylindraceum,Rhabdochona.1,0
Oncorhynchus mykiss,Rhabdochona.1,0
Salvelinus fontinalis,Rhabdochona.1,0
Salvelinus namaycush,Rhabdochona.1,0
Catostomus commersoni,Rhabdochona.1,0
Catostomus catostomus,Rhabdochona.1,0
Semotilus atromaculatus,Rhabdochona.1,0
Rhinichthys cataractae,Rhabdochona.1,0
Chrosomus eos,Rhabdochona.1,0
Notropis atherinoides,Rhabdochona.1,0
Notropis cornutus,Rhabdochona.1,0
Notropis hudsonius,Rhabdochona.1,0
Notropis volucellus,Rhabdochona.1,0
Notropis heterolepis,Rhabdochona.1,0
Pimephales notatus,Rhabdochona.1,0
Ictalurus nebulosus,Rhabdochona.1,0
Esox lucius,Rhabdochona.1,0
Percopsis omiscomaycus,Rhabdochona.1,0
Perca flavescens,Rhabdochona.1,6
Stizostedion vitreum,Rhabdochona.1,0
Etheostoma nigrum,Rhabdochona.1,0
Etheostoma exile,Rhabdochona.1,0
Micropterus dolomieui,Rhabdochona.1,0
Micropterus salmoides,Rhabdochona.1,0
Lepomis gibbosus,Rhabdochona.1,0
Ambloplites rupestris,Rhabdochona.1,0
Lota lota,Rhabdochona.1,0
Culaea inconstans,Rhabdochona.1,0
Cottus bairdi,Rhabdochona.1,0
Host species,Spiroxys,67
Osmerus mordax,Spiroxys,0
Coregonus artedi,Spiroxys,0
Coregonus hoyi,Spiroxys,0
Coregonus clupeaformis,Spiroxys,0
Prosopium cylindraceum,Spiroxys,0
Oncorhynchus mykiss,Spiroxys,0
Salvelinus fontinalis,Spiroxys,0
Salvelinus namaycush,Spiroxys,0
Catostomus commersoni,Spiroxys,0
Catostomus catostomus,Spiroxys,0
Semotilus atromaculatus,Spiroxys,0
Rhinichthys cataractae,Spiroxys,0
Chrosomus eos,Spiroxys,0
Notropis atherinoides,Spiroxys,0
Notropis cornutus,Spiroxys,0
Notropis hudsonius,Spiroxys,0
Notropis volucellus,Spiroxys,0
Notropis heterolepis,Spiroxys,8
Pimephales notatus,Spiroxys,0
Ictalurus nebulosus,Spiroxys,0
Esox lucius,Spiroxys,0
Percopsis omiscomaycus,Spiroxys,0
Perca flavescens,Spiroxys,0.5
Stizostedion vitreum,Spiroxys,0
Etheostoma nigrum,Spiroxys,5.1
Etheostoma exile,Spiroxys,0
Micropterus dolomieui,Spiroxys,0
Micropterus salmoides,Spiroxys,0
Lepomis gibbosus,Spiroxys,0
Ambloplites rupestris,Spiroxys,0
Lota lota,Spiroxys,0
Culaea inconstans,Spiroxys,0
Cottus bairdi,Spiroxys,0
Host species,Spinitectus,68
Osmerus mordax,Spinitectus,0
Coregonus artedi,Spinitectus,0
Coregonus hoyi,Spinitectus,0
Coregonus clupeaformis,Spinitectus,0
Prosopium cylindraceum,Spinitectus,0
Oncorhynchus mykiss,Spinitectus,0
Salvelinus fontinalis,Spinitectus,0
Salvelinus namaycush,Spinitectus,0
Catostomus commersoni,Spinitectus,0
Catostomus catostomus,Spinitectus,0
Semotilus atromaculatus,Spinitectus,0
Rhinichthys cataractae,Spinitectus,0
Chrosomus eos,Spinitectus,0
Notropis atherinoides,Spinitectus,0
Notropis cornutus,Spinitectus,0
Notropis hudsonius,Spinitectus,0
Notropis volucellus,Spinitectus,0
Notropis heterolepis,Spinitectus,0
Pimephales notatus,Spinitectus,0
Ictalurus nebulosus,Spinitectus,0
Esox lucius,Spinitectus,0
Percopsis omiscomaycus,Spinitectus,0
Perca flavescens,Spinitectus,0
Stizostedion vitreum,Spinitectus,0
Etheostoma nigrum,Spinitectus,0
Etheostoma exile,Spinitectus,0
Micropterus dolomieui,Spinitectus,50.7
Micropterus salmoides,Spinitectus,20
Lepomis gibbosus,Spinitectus,1.8
Ambloplites rupestris,Spinitectus,81
Lota lota,Spinitectus,0
Culaea inconstans,Spinitectus,0
Cottus bairdi,Spinitectus,0
Host species,Spinitectus.1,69
Osmerus mordax,Spinitectus.1,0
Coregonus artedi,Spinitectus.1,0
Coregonus hoyi,Spinitectus.1,0
Coregonus clupeaformis,Spinitectus.1,0
Prosopium cylindraceum,Spinitectus.1,0
Oncorhynchus mykiss,Spinitectus.1,0
Salvelinus fontinalis,Spinitectus.1,0
Salvelinus namaycush,Spinitectus.1,0
Catostomus commersoni,Spinitectus.1,0
Catostomus catostomus,Spinitectus.1,0
Semotilus atromaculatus,Spinitectus.1,0
Rhinichthys cataractae,Spinitectus.1,0
Chrosomus eos,Spinitectus.1,0
Notropis atherinoides,Spinitectus.1,0
Notropis cornutus,Spinitectus.1,0
Notropis hudsonius,Spinitectus.1,0
Notropis volucellus,Spinitectus.1,0
Notropis heterolepis,Spinitectus.1,0
Pimephales notatus,Spinitectus.1,0
Ictalurus nebulosus,Spinitectus.1,14.3
Esox lucius,Spinitectus.1,0
Percopsis omiscomaycus,Spinitectus.1,5.3
Perca flavescens,Spinitectus.1,4
Stizostedion vitreum,Spinitectus.1,0
Etheostoma nigrum,Spinitectus.1,0
Etheostoma exile,Spinitectus.1,0
Micropterus dolomieui,Spinitectus.1,0
Micropterus salmoides,Spinitectus.1,0
Lepomis gibbosus,Spinitectus.1,0
Ambloplites rupestris,Spinitectus.1,0
Lota lota,Spinitectus.1,4.8
Culaea inconstans,Spinitectus.1,0
Cottus bairdi,Spinitectus.1,0
Host species,Spinitectus.2,70
Osmerus mordax,Spinitectus.2,4
Coregonus artedi,Spinitectus.2,0
Coregonus hoyi,Spinitectus.2,0
Coregonus clupeaformis,Spinitectus.2,8.1
Prosopium cylindraceum,Spinitectus.2,0
Oncorhynchus mykiss,Spinitectus.2,0
Salvelinus fontinalis,Spinitectus.2,0
Salvelinus namaycush,Spinitectus.2,0
Catostomus commersoni,Spinitectus.2,0
Catostomus catostomus,Spinitectus.2,0
Semotilus atromaculatus,Spinitectus.2,0
Rhinichthys cataractae,Spinitectus.2,0
Chrosomus eos,Spinitectus.2,0
Notropis atherinoides,Spinitectus.2,0
Notropis cornutus,Spinitectus.2,0
Notropis hudsonius,Spinitectus.2,1
Notropis volucellus,Spinitectus.2,0
Notropis heterolepis,Spinitectus.2,0
Pimephales notatus,Spinitectus.2,0
Ictalurus nebulosus,Spinitectus.2,0
Esox lucius,Spinitectus.2,0
Percopsis omiscomaycus,Spinitectus.2,0
Perca flavescens,Spinitectus.2,0
Stizostedion vitreum,Spinitectus.2,0
Etheostoma nigrum,Spinitectus.2,0
Etheostoma exile,Spinitectus.2,0
Micropterus dolomieui,Spinitectus.2,0.5
Micropterus salmoides,Spinitectus.2,0
Lepomis gibbosus,Spinitectus.2,0
Ambloplites rupestris,Spinitectus.2,0
Lota lota,Spinitectus.2,0
Culaea inconstans,Spinitectus.2,0
Cottus bairdi,Spinitectus.2,0
Host species,Spinitectus.3,71
Osmerus mordax,Spinitectus.3,0
Coregonus artedi,Spinitectus.3,0
Coregonus hoyi,Spinitectus.3,0
Coregonus clupeaformis,Spinitectus.3,0
Prosopium cylindraceum,Spinitectus.3,0
Oncorhynchus mykiss,Spinitectus.3,0
Salvelinus fontinalis,Spinitectus.3,0
Salvelinus namaycush,Spinitectus.3,0
Catostomus commersoni,Spinitectus.3,0
Catostomus catostomus,Spinitectus.3,0
Semotilus atromaculatus,Spinitectus.3,0
Rhinichthys cataractae,Spinitectus.3,0
Chrosomus eos,Spinitectus.3,0
Notropis atherinoides,Spinitectus.3,0
Notropis cornutus,Spinitectus.3,0
Notropis hudsonius,Spinitectus.3,0
Notropis volucellus,Spinitectus.3,0
Notropis heterolepis,Spinitectus.3,0
Pimephales notatus,Spinitectus.3,0
Ictalurus nebulosus,Spinitectus.3,0
Esox lucius,Spinitectus.3,0
Percopsis omiscomaycus,Spinitectus.3,0
Perca flavescens,Spinitectus.3,0
Stizostedion vitreum,Spinitectus.3,2.4
Etheostoma nigrum,Spinitectus.3,0
Etheostoma exile,Spinitectus.3,0
Micropterus dolomieui,Spinitectus.3,0
Micropterus salmoides,Spinitectus.3,0
Lepomis gibbosus,Spinitectus.3,0
Ambloplites rupestris,Spinitectus.3,0
Lota lota,Spinitectus.3,0
Culaea inconstans,Spinitectus.3,0
Cottus bairdi,Spinitectus.3,0
Host species,Echinorhynchus,72
Osmerus mordax,Echinorhynchus,0
Coregonus artedi,Echinorhynchus,0
Coregonus hoyi,Echinorhynchus,8.5
Coregonus clupeaformis,Echinorhynchus,0
Prosopium cylindraceum,Echinorhynchus,0
Oncorhynchus mykiss,Echinorhynchus,13.3
Salvelinus fontinalis,Echinorhynchus,0
Salvelinus namaycush,Echinorhynchus,16.7
Catostomus commersoni,Echinorhynchus,0.7
Catostomus catostomus,Echinorhynchus,2.6
Semotilus atromaculatus,Echinorhynchus,0
Rhinichthys cataractae,Echinorhynchus,0
Chrosomus eos,Echinorhynchus,0
Notropis atherinoides,Echinorhynchus,0
Notropis cornutus,Echinorhynchus,0
Notropis hudsonius,Echinorhynchus,0
Notropis volucellus,Echinorhynchus,0
Notropis heterolepis,Echinorhynchus,0
Pimephales notatus,Echinorhynchus,0
Ictalurus nebulosus,Echinorhynchus,0
Esox lucius,Echinorhynchus,0
Percopsis omiscomaycus,Echinorhynchus,0
Perca flavescens,Echinorhynchus,0
Stizostedion vitreum,Echinorhynchus,0
Etheostoma nigrum,Echinorhynchus,0
Etheostoma exile,Echinorhynchus,0
Micropterus dolomieui,Echinorhynchus,0
Micropterus salmoides,Echinorhynchus,0
Lepomis gibbosus,Echinorhynchus,0
Ambloplites rupestris,Echinorhynchus,0
Lota lota,Echinorhynchus,14.3
Culaea inconstans,Echinorhynchus,0
Cottus bairdi,Echinorhynchus,0
Host species,Echinorhynchus.1,73
Osmerus mordax,Echinorhynchus.1,72
Coregonus artedi,Echinorhynchus.1,5.1
Coregonus hoyi,Echinorhynchus.1,38.3
Coregonus clupeaformis,Echinorhynchus.1,68.7
Prosopium cylindraceum,Echinorhynchus.1,22.7
Oncorhynchus mykiss,Echinorhynchus.1,33.3
Salvelinus fontinalis,Echinorhynchus.1,0
Salvelinus namaycush,Echinorhynchus.1,83.3
Catostomus commersoni,Echinorhynchus.1,2.6
Catostomus catostomus,Echinorhynchus.1,38.5
Semotilus atromaculatus,Echinorhynchus.1,0
Rhinichthys cataractae,Echinorhynchus.1,0
Chrosomus eos,Echinorhynchus.1,0
Notropis atherinoides,Echinorhynchus.1,0
Notropis cornutus,Echinorhynchus.1,0
Notropis hudsonius,Echinorhynchus.1,1
Notropis volucellus,Echinorhynchus.1,0
Notropis heterolepis,Echinorhynchus.1,0
Pimephales notatus,Echinorhynchus.1,0
Ictalurus nebulosus,Echinorhynchus.1,0
Esox lucius,Echinorhynchus.1,21.1
Percopsis omiscomaycus,Echinorhynchus.1,26.3
Perca flavescens,Echinorhynchus.1,3.5
Stizostedion vitreum,Echinorhynchus.1,0
Etheostoma nigrum,Echinorhynchus.1,0
Etheostoma exile,Echinorhynchus.1,0
Micropterus dolomieui,Echinorhynchus.1,8.1
Micropterus salmoides,Echinorhynchus.1,20
Lepomis gibbosus,Echinorhynchus.1,1.8
Ambloplites rupestris,Echinorhynchus.1,0.9
Lota lota,Echinorhynchus.1,90.5
Culaea inconstans,Echinorhynchus.1,0
Cottus bairdi,Echinorhynchus.1,0
Host species,Echinorhynchus.2,74
Osmerus mordax,Echinorhynchus.2,32
Coregonus artedi,Echinorhynchus.2,7.6
Coregonus hoyi,Echinorhynchus.2,0
Coregonus clupeaformis,Echinorhynchus.2,0
Prosopium cylindraceum,Echinorhynchus.2,0
Oncorhynchus mykiss,Echinorhynchus.2,0
Salvelinus fontinalis,Echinorhynchus.2,0
Salvelinus namaycush,Echinorhynchus.2,0
Catostomus commersoni,Echinorhynchus.2,0
Catostomus catostomus,Echinorhynchus.2,0
Semotilus atromaculatus,Echinorhynchus.2,0
Rhinichthys cataractae,Echinorhynchus.2,0
Chrosomus eos,Echinorhynchus.2,0
Notropis atherinoides,Echinorhynchus.2,0
Notropis cornutus,Echinorhynchus.2,0
Notropis hudsonius,Echinorhynchus.2,0
Notropis volucellus,Echinorhynchus.2,0
Notropis heterolepis,Echinorhynchus.2,0
Pimephales notatus,Echinorhynchus.2,0
Ictalurus nebulosus,Echinorhynchus.2,0
Esox lucius,Echinorhynchus.2,0
Percopsis omiscomaycus,Echinorhynchus.2,0
Perca flavescens,Echinorhynchus.2,0
Stizostedion vitreum,Echinorhynchus.2,0
Etheostoma nigrum,Echinorhynchus.2,0
Etheostoma exile,Echinorhynchus.2,0
Micropterus dolomieui,Echinorhynchus.2,0
Micropterus salmoides,Echinorhynchus.2,0
Lepomis gibbosus,Echinorhynchus.2,0
Ambloplites rupestris,Echinorhynchus.2,0
Lota lota,Echinorhynchus.2,0
Culaea inconstans,Echinorhynchus.2,0
Cottus bairdi,Echinorhynchus.2,0
Host species,Leptorhynchoides,75
Osmerus mordax,Leptorhynchoides,0
Coregonus artedi,Leptorhynchoides,0
Coregonus hoyi,Leptorhynchoides,0
Coregonus clupeaformis,Leptorhynchoides,0
Prosopium cylindraceum,Leptorhynchoides,0
Oncorhynchus mykiss,Leptorhynchoides,0
Salvelinus fontinalis,Leptorhynchoides,0
Salvelinus namaycush,Leptorhynchoides,0
Catostomus commersoni,Leptorhynchoides,0
Catostomus catostomus,Leptorhynchoides,2.6
Semotilus atromaculatus,Leptorhynchoides,0
Rhinichthys cataractae,Leptorhynchoides,0
Chrosomus eos,Leptorhynchoides,0
Notropis atherinoides,Leptorhynchoides,0
Notropis cornutus,Leptorhynchoides,0
Notropis hudsonius,Leptorhynchoides,1
Notropis volucellus,Leptorhynchoides,0
Notropis heterolepis,Leptorhynchoides,0
Pimephales notatus,Leptorhynchoides,0
Ictalurus nebulosus,Leptorhynchoides,0
Esox lucius,Leptorhynchoides,24.2
Percopsis omiscomaycus,Leptorhynchoides,0
Perca flavescens,Leptorhynchoides,11
Stizostedion vitreum,Leptorhynchoides,26.8
Etheostoma nigrum,Leptorhynchoides,2.6
Etheostoma exile,Leptorhynchoides,0
Micropterus dolomieui,Leptorhynchoides,81.4
Micropterus salmoides,Leptorhynchoides,40
Lepomis gibbosus,Leptorhynchoides,10.9
Ambloplites rupestris,Leptorhynchoides,28.4
Lota lota,Leptorhynchoides,0
Culaea inconstans,Leptorhynchoides,0
Cottus bairdi,Leptorhynchoides,0
Host species,Neoechinorhynchus,76
Osmerus mordax,Neoechinorhynchus,0
Coregonus artedi,Neoechinorhynchus,0
Coregonus hoyi,Neoechinorhynchus,0
Coregonus clupeaformis,Neoechinorhynchus,0
Prosopium cylindraceum,Neoechinorhynchus,0
Oncorhynchus mykiss,Neoechinorhynchus,0
Salvelinus fontinalis,Neoechinorhynchus,0
Salvelinus namaycush,Neoechinorhynchus,0
Catostomus commersoni,Neoechinorhynchus,6.6
Catostomus catostomus,Neoechinorhynchus,17.9
Semotilus atromaculatus,Neoechinorhynchus,0
Rhinichthys cataractae,Neoechinorhynchus,0
Chrosomus eos,Neoechinorhynchus,0
Notropis atherinoides,Neoechinorhynchus,0
Notropis cornutus,Neoechinorhynchus,0
Notropis hudsonius,Neoechinorhynchus,0
Notropis volucellus,Neoechinorhynchus,0
Notropis heterolepis,Neoechinorhynchus,0
Pimephales notatus,Neoechinorhynchus,0
Ictalurus nebulosus,Neoechinorhynchus,0
Esox lucius,Neoechinorhynchus,0
Percopsis omiscomaycus,Neoechinorhynchus,0
Perca flavescens,Neoechinorhynchus,0
Stizostedion vitreum,Neoechinorhynchus,0
Etheostoma nigrum,Neoechinorhynchus,0
Etheostoma exile,Neoechinorhynchus,0
Micropterus dolomieui,Neoechinorhynchus,0
Micropterus salmoides,Neoechinorhynchus,0
Lepomis gibbosus,Neoechinorhynchus,0
Ambloplites rupestris,Neoechinorhynchus,0
Lota lota,Neoechinorhynchus,0
Culaea inconstans,Neoechinorhynchus,0
Cottus bairdi,Neoechinorhynchus,0
Host species,Neoechinorhynchus.1,77
Osmerus mordax,Neoechinorhynchus.1,0
Coregonus artedi,Neoechinorhynchus.1,0
Coregonus hoyi,Neoechinorhynchus.1,0
Coregonus clupeaformis,Neoechinorhynchus.1,0
Prosopium cylindraceum,Neoechinorhynchus.1,0
Oncorhynchus mykiss,Neoechinorhynchus.1,0
Salvelinus fontinalis,Neoechinorhynchus.1,0
Salvelinus namaycush,Neoechinorhynchus.1,0
Catostomus commersoni,Neoechinorhynchus.1,34.2
Catostomus catostomus,Neoechinorhynchus.1,38.5
Semotilus atromaculatus,Neoechinorhynchus.1,0
Rhinichthys cataractae,Neoechinorhynchus.1,0
Chrosomus eos,Neoechinorhynchus.1,0
Notropis atherinoides,Neoechinorhynchus.1,0
Notropis cornutus,Neoechinorhynchus.1,0
Notropis hudsonius,Neoechinorhynchus.1,0
Notropis volucellus,Neoechinorhynchus.1,0
Notropis heterolepis,Neoechinorhynchus.1,0
Pimephales notatus,Neoechinorhynchus.1,0
Ictalurus nebulosus,Neoechinorhynchus.1,0
Esox lucius,Neoechinorhynchus.1,0
Percopsis omiscomaycus,Neoechinorhynchus.1,0
Perca flavescens,Neoechinorhynchus.1,0
Stizostedion vitreum,Neoechinorhynchus.1,0
Etheostoma nigrum,Neoechinorhynchus.1,0
Etheostoma exile,Neoechinorhynchus.1,0
Micropterus dolomieui,Neoechinorhynchus.1,0
Micropterus salmoides,Neoechinorhynchus.1,0
Lepomis gibbosus,Neoechinorhynchus.1,0
Ambloplites rupestris,Neoechinorhynchus.1,0
Lota lota,Neoechinorhynchus.1,0
Culaea inconstans,Neoechinorhynchus.1,0
Cottus bairdi,Neoechinorhynchus.1,0
Host species,Neoechinorhynchus.2,78
Osmerus mordax,Neoechinorhynchus.2,0
Coregonus artedi,Neoechinorhynchus.2,0
Coregonus hoyi,Neoechinorhynchus.2,0
Coregonus clupeaformis,Neoechinorhynchus.2,0
Prosopium cylindraceum,Neoechinorhynchus.2,0
Oncorhynchus mykiss,Neoechinorhynchus.2,0
Salvelinus fontinalis,Neoechinorhynchus.2,0
Salvelinus namaycush,Neoechinorhynchus.2,0
Catostomus commersoni,Neoechinorhynchus.2,0
Catostomus catostomus,Neoechinorhynchus.2,0
Semotilus atromaculatus,Neoechinorhynchus.2,0
Rhinichthys cataractae,Neoechinorhynchus.2,0
Chrosomus eos,Neoechinorhynchus.2,0
Notropis atherinoides,Neoechinorhynchus.2,0
Notropis cornutus,Neoechinorhynchus.2,0
Notropis hudsonius,Neoechinorhynchus.2,0
Notropis volucellus,Neoechinorhynchus.2,0
Notropis heterolepis,Neoechinorhynchus.2,0
Pimephales notatus,Neoechinorhynchus.2,0
Ictalurus nebulosus,Neoechinorhynchus.2,0
Esox lucius,Neoechinorhynchus.2,22.7
Percopsis omiscomaycus,Neoechinorhynchus.2,0
Perca flavescens,Neoechinorhynchus.2,3
Stizostedion vitreum,Neoechinorhynchus.2,36.6
Etheostoma nigrum,Neoechinorhynchus.2,2.6
Etheostoma exile,Neoechinorhynchus.2,0
Micropterus dolomieui,Neoechinorhynchus.2,62.9
Micropterus salmoides,Neoechinorhynchus.2,100
Lepomis gibbosus,Neoechinorhynchus.2,3.6
Ambloplites rupestris,Neoechinorhynchus.2,40.5
Lota lota,Neoechinorhynchus.2,9.5
Culaea inconstans,Neoechinorhynchus.2,0
Cottus bairdi,Neoechinorhynchus.2,0
Host species,Neoechinorhynchus.3,79
Osmerus mordax,Neoechinorhynchus.3,0
Coregonus artedi,Neoechinorhynchus.3,0
Coregonus hoyi,Neoechinorhynchus.3,0
Coregonus clupeaformis,Neoechinorhynchus.3,0
Prosopium cylindraceum,Neoechinorhynchus.3,0
Oncorhynchus mykiss,Neoechinorhynchus.3,0
Salvelinus fontinalis,Neoechinorhynchus.3,0
Salvelinus namaycush,Neoechinorhynchus.3,0
Catostomus commersoni,Neoechinorhynchus.3,0
Catostomus catostomus,Neoechinorhynchus.3,0
